Entity,Code,Day,people_vaccinated
Alaska,,2021-12-19,471267
Alaska,,2021-12-20,471322
Alaska,,2021-12-21,472291
Alaska,,2021-12-22,472788
Alaska,,2021-12-23,473411
Alaska,,2021-12-27,473636
Alaska,,2021-12-28,474829
Alaska,,2021-12-29,475192
Alaska,,2021-12-30,475688
Alaska,,2022-01-04,477065
Alaska,,2022-01-05,477467
Alaska,,2022-01-06,477994
Alaska,,2022-01-07,478534
Alaska,,2022-01-08,479004
Alaska,,2022-01-09,479111
Alaska,,2022-01-10,479144
Alaska,,2022-01-11,479980
Alaska,,2022-01-12,480353
Alaska,,2022-01-13,481140
Alaska,,2022-01-14,481333
Alaska,,2022-01-15,482103
Alaska,,2022-01-18,482875
Alaska,,2022-01-19,493176
Alaska,,2022-01-20,493476
Alaska,,2022-01-21,493878
Alaska,,2022-01-22,494242
Alaska,,2022-01-23,494301
Alaska,,2022-01-24,494864
Alaska,,2022-01-25,495018
Alaska,,2022-01-26,495263
Alaska,,2022-01-27,495520
Alaska,,2022-01-28,495790
Alaska,,2022-02-03,497036
Alaska,,2022-02-04,497274
Alaska,,2022-02-05,497541
Alaska,,2022-02-06,497656
Alaska,,2022-02-07,498030
Alaska,,2022-02-08,498115
Alaska,,2022-02-09,498187
Alaska,,2022-02-10,498244
Alaska,,2022-02-11,498884
Alaska,,2022-02-12,499154
Alaska,,2022-02-13,499186
Alaska,,2022-02-14,499205
Alaska,,2022-02-15,499502
Alaska,,2022-02-16,499525
Alaska,,2022-02-17,499775
Alaska,,2022-02-18,499998
Alaska,,2022-02-19,500156
Alaska,,2022-02-22,500560
Alaska,,2022-02-23,500589
Alaska,,2022-02-24,500864
Alaska,,2022-02-25,500886
Alaska,,2022-02-26,500935
Alaska,,2022-02-28,501398
Alaska,,2022-03-01,501439
Alaska,,2022-03-02,501658
Alaska,,2022-03-03,501679
Alaska,,2022-03-04,502070
Alaska,,2022-03-05,502151
Alaska,,2022-03-06,502169
Alaska,,2022-03-07,502467
Alaska,,2022-03-08,503659
Alaska,,2022-03-09,503811
Alaska,,2022-03-10,504006
Alaska,,2022-03-11,504144
Alaska,,2022-03-12,504281
Alaska,,2022-03-13,504306
Alaska,,2022-03-14,504311
Alaska,,2022-03-15,504533
Alaska,,2022-03-16,504539
Alaska,,2022-03-17,504566
Alaska,,2022-03-18,504638
Alaska,,2022-03-19,505018
Alaska,,2022-03-20,505050
Alaska,,2022-03-21,505223
Alaska,,2022-03-22,505258
Alaska,,2022-03-23,505601
Alaska,,2022-03-24,505709
Alaska,,2022-03-25,505818
Alaska,,2022-03-26,505993
Alaska,,2022-03-27,506076
Alaska,,2022-03-28,506343
Alaska,,2022-03-29,506372
Alaska,,2022-03-30,506399
Alaska,,2022-03-31,506583
Alaska,,2022-04-01,506738
Alaska,,2022-04-02,507243
Alaska,,2022-04-03,507287
Alaska,,2022-04-04,507312
Alaska,,2022-04-05,507491
Alaska,,2022-04-06,507538
Alaska,,2022-04-07,507738
Alaska,,2022-04-08,507826
Alaska,,2022-04-09,507903
Alaska,,2022-04-10,507952
Alaska,,2022-04-11,508274
Alaska,,2022-04-12,508337
Alaska,,2022-04-13,508443
Alaska,,2022-04-14,508487
Alaska,,2022-04-15,508773
Alaska,,2022-04-17,508960
Alaska,,2022-04-18,508982
Alaska,,2022-04-19,509137
Alaska,,2022-04-20,509360
Alaska,,2022-04-21,509609
Alaska,,2022-04-23,509874
Alaska,,2022-04-24,509901
Alaska,,2022-04-25,510014
Alaska,,2022-04-26,510056
Alaska,,2022-04-27,510149
Alaska,,2022-04-29,510342
Alaska,,2022-04-30,510557
Alaska,,2022-05-01,510597
Alaska,,2022-05-12,510691
Alaska,,2022-05-13,510769
Alaska,,2022-05-14,510795
Alaska,,2022-05-15,510819
Alaska,,2022-05-16,510970
Alaska,,2022-05-17,511003
Alaska,,2022-05-18,511092
Alaska,,2022-05-19,511283
Alaska,,2022-05-20,511321
Alaska,,2022-05-21,511351
Alaska,,2022-05-22,511378
Alaska,,2022-05-23,511585
Alaska,,2022-05-24,511626
Alaska,,2022-05-25,511825
Alaska,,2022-05-26,512005
Alaska,,2022-05-27,512041
Alaska,,2022-05-31,512315
Alaska,,2022-06-29,516760
Alaska,,2022-07-06,517683
Alaska,,2022-07-13,518415
Alaska,,2022-07-20,519269
Alaska,,2022-07-27,519899
Alaska,,2022-08-03,520599
Alaska,,2022-08-10,521311
Alaska,,2022-08-17,521401
Alaska,,2022-08-24,522459
Alaska,,2022-08-31,523022
Alaska,,2022-09-07,523065
Alaska,,2022-09-14,523872
Alaska,,2022-09-21,524501
Alaska,,2022-09-28,525140
Alaska,,2022-10-05,525291
Alaska,,2022-10-12,526106
Alaska,,2022-10-19,526817
Alaska,,2022-10-26,527596
Alaska,,2022-11-02,528402
American Samoa,ASM,2021-01-12,842
American Samoa,ASM,2021-01-13,1193
American Samoa,ASM,2021-01-14,2409
American Samoa,ASM,2021-01-15,3144
American Samoa,ASM,2021-01-19,3985
American Samoa,ASM,2021-01-20,4476
American Samoa,ASM,2021-01-21,4734
American Samoa,ASM,2021-01-22,5627
American Samoa,ASM,2021-01-23,5881
American Samoa,ASM,2021-01-24,7096
American Samoa,ASM,2021-01-25,7096
American Samoa,ASM,2021-01-26,7365
American Samoa,ASM,2021-01-27,8133
American Samoa,ASM,2021-01-28,8133
American Samoa,ASM,2021-01-29,8926
American Samoa,ASM,2021-01-30,8926
American Samoa,ASM,2021-01-31,8926
American Samoa,ASM,2021-02-01,9713
American Samoa,ASM,2021-02-02,9713
American Samoa,ASM,2021-02-03,9759
American Samoa,ASM,2021-02-04,9761
American Samoa,ASM,2021-02-05,9775
American Samoa,ASM,2021-02-06,9779
American Samoa,ASM,2021-02-07,9779
American Samoa,ASM,2021-02-08,9779
American Samoa,ASM,2021-02-09,9792
American Samoa,ASM,2021-02-10,9818
American Samoa,ASM,2021-02-11,9822
American Samoa,ASM,2021-02-12,10057
American Samoa,ASM,2021-02-13,10062
American Samoa,ASM,2021-02-14,10062
American Samoa,ASM,2021-02-16,10236
American Samoa,ASM,2021-02-17,10267
American Samoa,ASM,2021-02-18,10267
American Samoa,ASM,2021-02-19,10267
American Samoa,ASM,2021-02-20,10831
American Samoa,ASM,2021-02-21,10948
American Samoa,ASM,2021-02-22,11054
American Samoa,ASM,2021-02-23,11054
American Samoa,ASM,2021-02-24,11814
American Samoa,ASM,2021-02-25,11814
American Samoa,ASM,2021-02-26,12351
American Samoa,ASM,2021-02-27,12354
American Samoa,ASM,2021-02-28,12355
American Samoa,ASM,2021-03-01,12355
American Samoa,ASM,2021-03-02,13028
American Samoa,ASM,2021-03-03,13029
American Samoa,ASM,2021-03-04,13467
American Samoa,ASM,2021-03-05,13468
American Samoa,ASM,2021-03-06,13468
American Samoa,ASM,2021-03-07,13469
American Samoa,ASM,2021-03-08,13469
American Samoa,ASM,2021-03-09,13471
American Samoa,ASM,2021-03-13,15082
American Samoa,ASM,2021-03-14,15083
American Samoa,ASM,2021-03-15,15377
American Samoa,ASM,2021-03-16,15378
American Samoa,ASM,2021-03-17,15379
American Samoa,ASM,2021-03-18,15381
American Samoa,ASM,2021-03-19,15383
American Samoa,ASM,2021-03-20,15384
American Samoa,ASM,2021-03-21,15386
American Samoa,ASM,2021-03-22,16916
American Samoa,ASM,2021-03-23,17114
American Samoa,ASM,2021-03-24,17371
American Samoa,ASM,2021-03-25,17385
American Samoa,ASM,2021-03-26,17548
American Samoa,ASM,2021-03-27,17567
American Samoa,ASM,2021-03-28,17570
American Samoa,ASM,2021-03-29,17575
American Samoa,ASM,2021-03-30,17718
American Samoa,ASM,2021-03-31,17856
American Samoa,ASM,2021-04-01,17856
American Samoa,ASM,2021-04-02,18097
American Samoa,ASM,2021-04-03,18097
American Samoa,ASM,2021-04-04,18099
American Samoa,ASM,2021-04-05,18100
American Samoa,ASM,2021-04-06,18100
American Samoa,ASM,2021-04-07,18598
American Samoa,ASM,2021-04-08,18650
American Samoa,ASM,2021-04-09,18895
American Samoa,ASM,2021-04-10,18895
American Samoa,ASM,2021-04-11,19406
American Samoa,ASM,2021-04-12,19406
American Samoa,ASM,2021-04-13,19408
American Samoa,ASM,2021-04-14,19632
American Samoa,ASM,2021-04-15,19633
American Samoa,ASM,2021-04-16,20247
American Samoa,ASM,2021-04-17,20248
American Samoa,ASM,2021-04-18,20248
American Samoa,ASM,2021-04-19,20253
American Samoa,ASM,2021-04-20,20255
American Samoa,ASM,2021-04-21,20341
American Samoa,ASM,2021-04-22,20342
American Samoa,ASM,2021-04-23,20901
American Samoa,ASM,2021-04-24,20902
American Samoa,ASM,2021-04-25,21165
American Samoa,ASM,2021-04-26,21165
American Samoa,ASM,2021-04-27,21284
American Samoa,ASM,2021-04-28,21284
American Samoa,ASM,2021-04-29,21552
American Samoa,ASM,2021-04-30,21731
American Samoa,ASM,2021-05-01,21732
American Samoa,ASM,2021-05-02,21732
American Samoa,ASM,2021-05-03,21732
American Samoa,ASM,2021-05-04,21904
American Samoa,ASM,2021-05-05,22002
American Samoa,ASM,2021-05-06,22002
American Samoa,ASM,2021-05-07,22119
American Samoa,ASM,2021-05-08,22122
American Samoa,ASM,2021-05-09,22122
American Samoa,ASM,2021-05-10,22122
American Samoa,ASM,2021-05-11,22122
American Samoa,ASM,2021-05-12,22122
American Samoa,ASM,2021-05-13,22334
American Samoa,ASM,2021-05-14,22335
American Samoa,ASM,2021-05-15,22498
American Samoa,ASM,2021-05-16,22498
American Samoa,ASM,2021-05-17,22498
American Samoa,ASM,2021-05-18,22498
American Samoa,ASM,2021-05-19,22964
American Samoa,ASM,2021-05-20,22964
American Samoa,ASM,2021-05-21,23160
American Samoa,ASM,2021-05-22,23160
American Samoa,ASM,2021-05-23,23160
American Samoa,ASM,2021-05-24,23161
American Samoa,ASM,2021-05-25,23161
American Samoa,ASM,2021-05-26,23161
American Samoa,ASM,2021-05-27,23419
American Samoa,ASM,2021-05-28,23419
American Samoa,ASM,2021-05-29,23419
American Samoa,ASM,2021-05-30,23419
American Samoa,ASM,2021-06-01,23419
American Samoa,ASM,2021-06-02,23806
American Samoa,ASM,2021-06-03,23807
American Samoa,ASM,2021-06-04,23807
American Samoa,ASM,2021-06-05,23982
American Samoa,ASM,2021-06-06,23982
American Samoa,ASM,2021-06-07,23982
American Samoa,ASM,2021-06-08,23982
American Samoa,ASM,2021-06-09,23982
American Samoa,ASM,2021-06-10,23982
American Samoa,ASM,2021-06-11,24160
American Samoa,ASM,2021-06-12,24160
American Samoa,ASM,2021-06-13,24331
American Samoa,ASM,2021-06-14,24331
American Samoa,ASM,2021-06-15,24552
American Samoa,ASM,2021-06-16,24684
American Samoa,ASM,2021-06-17,24684
American Samoa,ASM,2021-06-18,24917
American Samoa,ASM,2021-06-19,24917
American Samoa,ASM,2021-06-20,24917
American Samoa,ASM,2021-06-21,24917
American Samoa,ASM,2021-06-22,25105
American Samoa,ASM,2021-06-23,25105
American Samoa,ASM,2021-06-24,25321
American Samoa,ASM,2021-06-25,25471
American Samoa,ASM,2021-06-26,25507
American Samoa,ASM,2021-06-27,25507
American Samoa,ASM,2021-06-28,25507
American Samoa,ASM,2021-06-29,25507
American Samoa,ASM,2021-06-30,25507
American Samoa,ASM,2021-07-01,25939
American Samoa,ASM,2021-07-02,26059
American Samoa,ASM,2021-07-03,26088
American Samoa,ASM,2021-07-04,26226
American Samoa,ASM,2021-07-06,26226
American Samoa,ASM,2021-07-07,26495
American Samoa,ASM,2021-07-08,26529
American Samoa,ASM,2021-07-09,26717
American Samoa,ASM,2021-07-10,26735
American Samoa,ASM,2021-07-11,26735
American Samoa,ASM,2021-07-12,26736
American Samoa,ASM,2021-07-13,27083
American Samoa,ASM,2021-07-14,27279
American Samoa,ASM,2021-07-15,27329
American Samoa,ASM,2021-07-16,27509
American Samoa,ASM,2021-07-17,27509
American Samoa,ASM,2021-07-18,27509
American Samoa,ASM,2021-07-19,27509
American Samoa,ASM,2021-07-20,27586
American Samoa,ASM,2021-07-21,27814
American Samoa,ASM,2021-07-22,27845
American Samoa,ASM,2021-07-23,27847
American Samoa,ASM,2021-07-24,27980
American Samoa,ASM,2021-07-25,27980
American Samoa,ASM,2021-07-26,28496
American Samoa,ASM,2021-07-27,28496
American Samoa,ASM,2021-07-28,28767
American Samoa,ASM,2021-07-29,28767
American Samoa,ASM,2021-07-30,28768
American Samoa,ASM,2021-07-31,28922
American Samoa,ASM,2021-08-01,28922
American Samoa,ASM,2021-08-02,29008
American Samoa,ASM,2021-08-03,29008
American Samoa,ASM,2021-08-04,29168
American Samoa,ASM,2021-08-05,29168
American Samoa,ASM,2021-08-06,29366
American Samoa,ASM,2021-08-07,29366
American Samoa,ASM,2021-08-08,29366
American Samoa,ASM,2021-08-09,29366
American Samoa,ASM,2021-08-10,29453
American Samoa,ASM,2021-08-11,29454
American Samoa,ASM,2021-08-12,29454
American Samoa,ASM,2021-08-13,29730
American Samoa,ASM,2021-08-14,29749
American Samoa,ASM,2021-08-15,29749
American Samoa,ASM,2021-08-16,29749
American Samoa,ASM,2021-08-17,29957
American Samoa,ASM,2021-08-18,29958
American Samoa,ASM,2021-08-19,30150
American Samoa,ASM,2021-08-20,30150
American Samoa,ASM,2021-08-21,30318
American Samoa,ASM,2021-08-22,30318
American Samoa,ASM,2021-08-23,30318
American Samoa,ASM,2021-08-24,30437
American Samoa,ASM,2021-08-25,30545
American Samoa,ASM,2021-08-26,30598
American Samoa,ASM,2021-08-27,30598
American Samoa,ASM,2021-08-28,30600
American Samoa,ASM,2021-08-29,30600
American Samoa,ASM,2021-08-30,30601
American Samoa,ASM,2021-08-31,30602
American Samoa,ASM,2021-09-01,30602
American Samoa,ASM,2021-09-02,30602
American Samoa,ASM,2021-09-03,31454
American Samoa,ASM,2021-09-04,31480
American Samoa,ASM,2021-09-07,31481
American Samoa,ASM,2021-09-08,31987
American Samoa,ASM,2021-09-09,31990
American Samoa,ASM,2021-09-10,32387
American Samoa,ASM,2021-09-11,32387
American Samoa,ASM,2021-09-12,32387
American Samoa,ASM,2021-09-13,32387
American Samoa,ASM,2021-09-14,32389
American Samoa,ASM,2021-09-15,32389
American Samoa,ASM,2021-09-16,32390
American Samoa,ASM,2021-09-17,32390
American Samoa,ASM,2021-09-18,32610
American Samoa,ASM,2021-09-19,32610
American Samoa,ASM,2021-09-20,32610
American Samoa,ASM,2021-09-21,32920
American Samoa,ASM,2021-09-22,32921
American Samoa,ASM,2021-09-24,33515
American Samoa,ASM,2021-09-25,33695
American Samoa,ASM,2021-09-26,33695
American Samoa,ASM,2021-09-27,34098
American Samoa,ASM,2021-09-28,34098
American Samoa,ASM,2021-09-29,34187
American Samoa,ASM,2021-09-30,34187
American Samoa,ASM,2021-10-01,34269
American Samoa,ASM,2021-10-02,34269
American Samoa,ASM,2021-10-03,34269
American Samoa,ASM,2021-10-04,34269
American Samoa,ASM,2021-10-05,34269
American Samoa,ASM,2021-10-06,34269
American Samoa,ASM,2021-10-07,34527
American Samoa,ASM,2021-10-08,34527
American Samoa,ASM,2021-10-09,34619
American Samoa,ASM,2021-10-12,34620
American Samoa,ASM,2021-10-13,34620
American Samoa,ASM,2021-10-14,34726
American Samoa,ASM,2021-10-15,34726
American Samoa,ASM,2021-10-16,34726
American Samoa,ASM,2021-10-17,34726
American Samoa,ASM,2021-10-18,34726
American Samoa,ASM,2021-10-19,35182
American Samoa,ASM,2021-10-20,35182
American Samoa,ASM,2021-10-21,35202
American Samoa,ASM,2021-10-22,35202
American Samoa,ASM,2021-10-23,35202
American Samoa,ASM,2021-10-24,35202
American Samoa,ASM,2021-10-25,35202
American Samoa,ASM,2021-10-26,35220
American Samoa,ASM,2021-10-27,35220
American Samoa,ASM,2021-10-28,35230
American Samoa,ASM,2021-10-29,35230
American Samoa,ASM,2021-10-30,35238
American Samoa,ASM,2021-10-31,35238
American Samoa,ASM,2021-11-01,35238
American Samoa,ASM,2021-11-02,35239
American Samoa,ASM,2021-11-03,35263
American Samoa,ASM,2021-11-04,35263
American Samoa,ASM,2021-11-05,35287
American Samoa,ASM,2021-11-06,35288
American Samoa,ASM,2021-11-07,35289
American Samoa,ASM,2021-11-08,35290
American Samoa,ASM,2021-11-09,35339
American Samoa,ASM,2021-11-10,35339
American Samoa,ASM,2021-11-12,35366
American Samoa,ASM,2021-11-13,35380
American Samoa,ASM,2021-11-14,35380
American Samoa,ASM,2021-11-15,35380
American Samoa,ASM,2021-11-16,35397
American Samoa,ASM,2021-11-17,35397
American Samoa,ASM,2021-11-18,35397
American Samoa,ASM,2021-11-19,35398
American Samoa,ASM,2021-11-20,35398
American Samoa,ASM,2021-11-21,35398
American Samoa,ASM,2021-11-22,35398
American Samoa,ASM,2021-11-23,35518
American Samoa,ASM,2021-11-24,35518
American Samoa,ASM,2021-11-29,35553
American Samoa,ASM,2021-11-30,35585
American Samoa,ASM,2021-12-01,35585
American Samoa,ASM,2021-12-02,35585
American Samoa,ASM,2021-12-03,35585
American Samoa,ASM,2021-12-04,37060
American Samoa,ASM,2021-12-05,37061
American Samoa,ASM,2021-12-06,37880
American Samoa,ASM,2021-12-07,37880
American Samoa,ASM,2021-12-08,37881
American Samoa,ASM,2021-12-09,37881
American Samoa,ASM,2021-12-10,37881
American Samoa,ASM,2021-12-11,39005
American Samoa,ASM,2021-12-12,39005
American Samoa,ASM,2021-12-13,39005
American Samoa,ASM,2021-12-14,39021
American Samoa,ASM,2021-12-15,39122
American Samoa,ASM,2021-12-16,39122
American Samoa,ASM,2021-12-17,39711
American Samoa,ASM,2021-12-18,39713
American Samoa,ASM,2021-12-19,39713
American Samoa,ASM,2021-12-20,39713
American Samoa,ASM,2021-12-21,39990
American Samoa,ASM,2021-12-22,40096
American Samoa,ASM,2021-12-23,40116
American Samoa,ASM,2021-12-27,40242
American Samoa,ASM,2021-12-28,40254
American Samoa,ASM,2021-12-29,40254
American Samoa,ASM,2021-12-30,40254
American Samoa,ASM,2022-01-04,40726
American Samoa,ASM,2022-01-05,40874
American Samoa,ASM,2022-01-06,40994
American Samoa,ASM,2022-01-07,41115
American Samoa,ASM,2022-01-08,41246
American Samoa,ASM,2022-01-09,41246
American Samoa,ASM,2022-01-10,41248
American Samoa,ASM,2022-01-11,41385
American Samoa,ASM,2022-01-12,41508
American Samoa,ASM,2022-01-13,41653
American Samoa,ASM,2022-01-14,41753
American Samoa,ASM,2022-01-15,41820
American Samoa,ASM,2022-01-18,41820
American Samoa,ASM,2022-01-19,41982
American Samoa,ASM,2022-01-20,41994
American Samoa,ASM,2022-01-21,42024
American Samoa,ASM,2022-01-22,42037
American Samoa,ASM,2022-01-23,42038
American Samoa,ASM,2022-01-24,42038
American Samoa,ASM,2022-01-25,42039
American Samoa,ASM,2022-01-26,42051
American Samoa,ASM,2022-01-27,42074
American Samoa,ASM,2022-01-28,42080
American Samoa,ASM,2022-01-29,42096
American Samoa,ASM,2022-01-30,42097
American Samoa,ASM,2022-01-31,42097
American Samoa,ASM,2022-02-01,42139
American Samoa,ASM,2022-02-02,42148
American Samoa,ASM,2022-02-03,42216
American Samoa,ASM,2022-02-04,42239
American Samoa,ASM,2022-02-05,42241
American Samoa,ASM,2022-02-06,42241
American Samoa,ASM,2022-02-07,42241
American Samoa,ASM,2022-02-08,42382
American Samoa,ASM,2022-02-09,42410
American Samoa,ASM,2022-02-10,42452
American Samoa,ASM,2022-02-11,42453
American Samoa,ASM,2022-02-12,42479
American Samoa,ASM,2022-02-13,42479
American Samoa,ASM,2022-02-14,42479
American Samoa,ASM,2022-02-15,42516
American Samoa,ASM,2022-02-16,42525
American Samoa,ASM,2022-02-17,42549
American Samoa,ASM,2022-02-18,42575
American Samoa,ASM,2022-02-19,42575
American Samoa,ASM,2022-02-22,42575
American Samoa,ASM,2022-02-23,42659
American Samoa,ASM,2022-02-24,42660
American Samoa,ASM,2022-02-25,42660
American Samoa,ASM,2022-02-26,42783
American Samoa,ASM,2022-02-28,42945
American Samoa,ASM,2022-03-01,42945
American Samoa,ASM,2022-03-02,42946
American Samoa,ASM,2022-03-03,42947
American Samoa,ASM,2022-03-04,42953
American Samoa,ASM,2022-03-05,43143
American Samoa,ASM,2022-03-06,43144
American Samoa,ASM,2022-03-07,43348
American Samoa,ASM,2022-03-08,43349
American Samoa,ASM,2022-03-09,43349
American Samoa,ASM,2022-03-10,43597
American Samoa,ASM,2022-03-11,43597
American Samoa,ASM,2022-03-12,43913
American Samoa,ASM,2022-03-13,43913
American Samoa,ASM,2022-03-14,44140
American Samoa,ASM,2022-03-15,44140
American Samoa,ASM,2022-03-16,44140
American Samoa,ASM,2022-03-17,44277
American Samoa,ASM,2022-03-18,44318
American Samoa,ASM,2022-03-19,44359
American Samoa,ASM,2022-03-20,44359
American Samoa,ASM,2022-03-21,44359
American Samoa,ASM,2022-03-22,44359
American Samoa,ASM,2022-03-23,44359
American Samoa,ASM,2022-03-24,44532
American Samoa,ASM,2022-03-25,44532
American Samoa,ASM,2022-03-26,44602
American Samoa,ASM,2022-03-27,44602
American Samoa,ASM,2022-03-28,44602
American Samoa,ASM,2022-03-29,44687
American Samoa,ASM,2022-03-30,44713
American Samoa,ASM,2022-03-31,44725
American Samoa,ASM,2022-04-01,44726
American Samoa,ASM,2022-04-02,44726
American Samoa,ASM,2022-04-03,44726
American Samoa,ASM,2022-04-04,44726
American Samoa,ASM,2022-04-05,44860
American Samoa,ASM,2022-04-06,44860
American Samoa,ASM,2022-04-07,44860
American Samoa,ASM,2022-04-08,44942
American Samoa,ASM,2022-04-09,44951
American Samoa,ASM,2022-04-10,44951
American Samoa,ASM,2022-04-11,44951
American Samoa,ASM,2022-04-12,44998
American Samoa,ASM,2022-04-13,45007
American Samoa,ASM,2022-04-14,45015
American Samoa,ASM,2022-04-15,45032
American Samoa,ASM,2022-04-17,45033
American Samoa,ASM,2022-04-18,45033
American Samoa,ASM,2022-04-19,45033
American Samoa,ASM,2022-04-20,45033
American Samoa,ASM,2022-04-21,45045
American Samoa,ASM,2022-04-23,45076
American Samoa,ASM,2022-04-24,45076
American Samoa,ASM,2022-04-25,45076
American Samoa,ASM,2022-04-26,45111
American Samoa,ASM,2022-04-27,45111
American Samoa,ASM,2022-04-29,45155
American Samoa,ASM,2022-04-30,45155
American Samoa,ASM,2022-05-01,45155
American Samoa,ASM,2022-05-02,45155
American Samoa,ASM,2022-05-03,45155
American Samoa,ASM,2022-05-04,45235
American Samoa,ASM,2022-05-05,45244
American Samoa,ASM,2022-05-06,45261
American Samoa,ASM,2022-05-07,45261
American Samoa,ASM,2022-05-08,45261
American Samoa,ASM,2022-05-09,45261
American Samoa,ASM,2022-05-10,45272
American Samoa,ASM,2022-05-12,45305
American Samoa,ASM,2022-05-13,45315
American Samoa,ASM,2022-05-14,45322
American Samoa,ASM,2022-05-15,45323
American Samoa,ASM,2022-05-16,45323
American Samoa,ASM,2022-05-17,45333
American Samoa,ASM,2022-05-18,45340
American Samoa,ASM,2022-05-19,45352
American Samoa,ASM,2022-05-20,45360
American Samoa,ASM,2022-05-21,45367
American Samoa,ASM,2022-05-22,45367
American Samoa,ASM,2022-05-23,45367
American Samoa,ASM,2022-05-24,45377
American Samoa,ASM,2022-05-25,45377
American Samoa,ASM,2022-05-26,45378
American Samoa,ASM,2022-05-27,45385
American Samoa,ASM,2022-05-31,45393
American Samoa,ASM,2022-06-01,45411
American Samoa,ASM,2022-06-02,45415
American Samoa,ASM,2022-06-03,45426
American Samoa,ASM,2022-06-04,45431
American Samoa,ASM,2022-06-05,45431
American Samoa,ASM,2022-06-06,45431
American Samoa,ASM,2022-06-07,45441
American Samoa,ASM,2022-06-08,45444
American Samoa,ASM,2022-06-09,45450
American Samoa,ASM,2022-06-10,45456
American Samoa,ASM,2022-06-11,45456
American Samoa,ASM,2022-06-12,45457
American Samoa,ASM,2022-06-13,45457
American Samoa,ASM,2022-06-14,45462
American Samoa,ASM,2022-06-15,45464
American Samoa,ASM,2022-06-16,45464
American Samoa,ASM,2022-06-22,45465
American Samoa,ASM,2022-06-29,45510
American Samoa,ASM,2022-07-06,45550
American Samoa,ASM,2022-07-13,45569
American Samoa,ASM,2022-07-20,45595
American Samoa,ASM,2022-07-27,45639
American Samoa,ASM,2022-08-03,45701
American Samoa,ASM,2022-08-10,45758
American Samoa,ASM,2022-08-17,45798
American Samoa,ASM,2022-08-24,45826
American Samoa,ASM,2022-08-31,45880
American Samoa,ASM,2022-09-07,45924
American Samoa,ASM,2022-09-14,45924
American Samoa,ASM,2022-09-21,45940
American Samoa,ASM,2022-09-28,45977
American Samoa,ASM,2022-11-02,45985
Arizona,,2021-01-12,95141
Arizona,,2021-01-13,104387
Arizona,,2021-01-14,157397
Arizona,,2021-01-15,176213
Arizona,,2021-01-19,235331
Arizona,,2021-01-20,246960
Arizona,,2021-01-21,262120
Arizona,,2021-01-22,280227
Arizona,,2021-01-23,305744
Arizona,,2021-01-24,332095
Arizona,,2021-01-25,350648
Arizona,,2021-01-26,366018
Arizona,,2021-01-27,389059
Arizona,,2021-01-28,412841
Arizona,,2021-01-29,439897
Arizona,,2021-01-30,469916
Arizona,,2021-01-31,500942
Arizona,,2021-02-01,524413
Arizona,,2021-02-02,534476
Arizona,,2021-02-03,553373
Arizona,,2021-02-04,573845
Arizona,,2021-02-05,597525
Arizona,,2021-02-06,629750
Arizona,,2021-02-07,656909
Arizona,,2021-02-08,678697
Arizona,,2021-02-09,695970
Arizona,,2021-02-10,719051
